Frequency,Expression,Reading,Meaning,MeaningCount,Exclude1,Exclude2,GenerateKR2JP,GenerateJP2KR,Image,IMM_Sentence,IMM_Image,IMM_Audio,IMM_SourceMedia
22715,単純明快,,,,,,,,,,,,
22716,書き残す,,,,,,,,,,,,
22717,誉れ,,,,,,,,,,,,
22718,週明け,,,,,,,,,,,,
22719,心頭,,,,,,,,,,,,
22720,氏名,,,,,,,,,,,,
22721,折り入って,,,,,,,,,,,,
22722,ボサボサ,,,,,,,,,,,,
22723,規約,,,,,,,,,,,,
22724,お会計,,,,,,,,,,,,
22725,別状,,,,,,,,,,,,
22726,底をつく,,,,,,,,,,,,
22727,飲み始める,,,,,,,,,,,,
22728,転じて,,,,,,,,,,,,
22729,戒,,,,,,,,,,,,
22730,総帥,,,,,,,,,,,,
22731,お作り,,,,,,,,,,,,
22732,不貞,,,,,,,,,,,,
22733,店を開く,,,,,,,,,,,,
22734,観察眼,,,,,,,,,,,,
22735,ふっかける,,,,,,,,,,,,
22736,開放的,,,,,,,,,,,,
22737,横手,,,,,,,,,,,,
22738,区分,,,,,,,,,,,,
22739,空を覆う,,,,,,,,,,,,
22740,一筋縄ではいかない,,,,,,,,,,,,
22741,声掛け,,,,,,,,,,,,
22742,心を打つ,,,,,,,,,,,,
22743,大福,,,,,,,,,,,,
22744,擬音,,,,,,,,,,,,
22745,皇后,,,,,,,,,,,,
22746,すり寄せる,,,,,,,,,,,,
22747,っきゃ,,,,,,,,,,,,
22748,鉢植え,,,,,,,,,,,,
22749,真田,,,,,,,,,,,,
22750,埋める,,,,,,,,,,,,
22751,片や,,,,,,,,,,,,
22752,暗澹,,,,,,,,,,,,
22753,薬局,,,,,,,,,,,,
22754,半眼,,,,,,,,,,,,
22755,向上心,,,,,,,,,,,,
22756,マスト,,,,,,,,,,,,
22757,たくし上げる,,,,,,,,,,,,
22758,に於いて,,,,,,,,,,,,
22759,陰惨,,,,,,,,,,,,
22760,式場,,,,,,,,,,,,
22761,記憶を辿る,,,,,,,,,,,,
22762,しだす,,,,,,,,,,,,
22763,独房,,,,,,,,,,,,
22764,悪癖,,,,,,,,,,,,
22765,読み方,,,,,,,,,,,,
22766,あらまあ,,,,,,,,,,,,
22767,上級者,,,,,,,,,,,,
22768,聞き間違える,,,,,,,,,,,,
22769,調子がいい,,,,,,,,,,,,
22770,そんな訳で,,,,,,,,,,,,
22771,勘付く,,,,,,,,,,,,
22772,結び付ける,,,,,,,,,,,,
22773,帆船,,,,,,,,,,,,
22774,篝火,,,,,,,,,,,,
22775,理解を示す,,,,,,,,,,,,
22776,総毛立つ,,,,,,,,,,,,
22777,死者が出る,,,,,,,,,,,,
22778,しなだれかかる,,,,,,,,,,,,
22779,付加,,,,,,,,,,,,
22780,作り替える,,,,,,,,,,,,
22781,もみくちゃ,,,,,,,,,,,,
22782,ハイヒール,,,,,,,,,,,,
22783,隠匿,,,,,,,,,,,,
22784,説明会,,,,,,,,,,,,
22785,わけて,,,,,,,,,,,,
22786,大所帯,,,,,,,,,,,,
22787,最高傑作,,,,,,,,,,,,
22788,扇ぐ,,,,,,,,,,,,
22789,添付,,,,,,,,,,,,
22790,封書,,,,,,,,,,,,
22791,レイアウト,,,,,,,,,,,,
22792,ちゃぶ台,,,,,,,,,,,,
22793,貨物,,,,,,,,,,,,
22794,上演,,,,,,,,,,,,
22795,胸がいっぱいになる,,,,,,,,,,,,
22796,一世紀,,,,,,,,,,,,
22797,強制力,,,,,,,,,,,,
22798,笑い転げる,,,,,,,,,,,,
22799,書生,,,,,,,,,,,,
22800,教祖,,,,,,,,,,,,
22801,じゃんじゃん,,,,,,,,,,,,
22802,塵,,,,,,,,,,,,
22803,パチンコ,,,,,,,,,,,,
22804,半眼で,,,,,,,,,,,,
22805,希望の光,,,,,,,,,,,,
22806,乗り心地,,,,,,,,,,,,
22807,織り交ぜる,,,,,,,,,,,,
22808,千葉県,,,,,,,,,,,,
22809,篇,,,,,,,,,,,,
22810,極寒,,,,,,,,,,,,
22811,十分の一,,,,,,,,,,,,
22812,減,,,,,,,,,,,,
22813,礼服,,,,,,,,,,,,
22814,答え合わせ,,,,,,,,,,,,
22815,三世,,,,,,,,,,,,
22816,重点,,,,,,,,,,,,
22817,胸に突き刺さる,,,,,,,,,,,,
22818,シメ,,,,,,,,,,,,
22819,一体感,,,,,,,,,,,,
22820,負債,,,,,,,,,,,,
22821,気は無い,,,,,,,,,,,,
22822,毛穴,,,,,,,,,,,,
22823,脚色,,,,,,,,,,,,
22824,元気を出す,,,,,,,,,,,,
22825,心に残る,,,,,,,,,,,,
22826,震災,,,,,,,,,,,,
22827,年金,,,,,,,,,,,,
22828,痴態,,,,,,,,,,,,
22829,曾,,,,,,,,,,,,
22830,海岸線,,,,,,,,,,,,
22831,常識人,,,,,,,,,,,,
22832,申し訳程度,,,,,,,,,,,,
22833,元素,,,,,,,,,,,,
22834,コリコリ,,,,,,,,,,,,
22835,絵柄,,,,,,,,,,,,
22836,気になれない,,,,,,,,,,,,
22837,入れ知恵,,,,,,,,,,,,
22838,若いうち,,,,,,,,,,,,
22839,巴,,,,,,,,,,,,
22840,打ち据える,,,,,,,,,,,,
22841,うじ,,,,,,,,,,,,
22842,焼き殺す,,,,,,,,,,,,
22843,そうそうない,,,,,,,,,,,,
22844,新世界,,,,,,,,,,,,
22845,無にする,,,,,,,,,,,,
22846,肉体労働,,,,,,,,,,,,
22847,改竄,,,,,,,,,,,,
22848,独り立ち,,,,,,,,,,,,
22849,包容力,,,,,,,,,,,,
22850,代わり映え,,,,,,,,,,,,
22851,日帰り,,,,,,,,,,,,
22852,ジョギング,,,,,,,,,,,,
22853,世辞,,,,,,,,,,,,
22854,尖,,,,,,,,,,,,
22855,出港,,,,,,,,,,,,
22856,抱きすくめる,,,,,,,,,,,,
22857,おろそか,,,,,,,,,,,,
22858,瞑目,,,,,,,,,,,,
22859,駐留,,,,,,,,,,,,
22860,乳白色,,,,,,,,,,,,
22861,一致団結,,,,,,,,,,,,
22862,自慢話,,,,,,,,,,,,
22863,小松,,,,,,,,,,,,
22864,売り子,,,,,,,,,,,,
22865,しこたま,,,,,,,,,,,,
22866,お蔭で,,,,,,,,,,,,
22867,付き人,,,,,,,,,,,,
22868,ゴージャス,,,,,,,,,,,,
22869,大儀,,,,,,,,,,,,
22870,ゼロから,,,,,,,,,,,,
22871,今週末,,,,,,,,,,,,
22872,夢にも,,,,,,,,,,,,
22873,底冷え,,,,,,,,,,,,
22874,河岸,,,,,,,,,,,,
22875,不正解,,,,,,,,,,,,
22876,駐在,,,,,,,,,,,,
22877,見かけによらず,,,,,,,,,,,,
22878,模試,,,,,,,,,,,,
22879,喩える,,,,,,,,,,,,
22880,続,,,,,,,,,,,,
22881,ただ者,,,,,,,,,,,,
22882,施し,,,,,,,,,,,,
22883,既成事実,,,,,,,,,,,,
22884,足の指,,,,,,,,,,,,
22885,実害,,,,,,,,,,,,
22886,見せかけ,,,,,,,,,,,,
22887,生きる道,,,,,,,,,,,,
22888,親切心,,,,,,,,,,,,
22889,爵,,,,,,,,,,,,
22890,義弟,,,,,,,,,,,,
22891,絶交,,,,,,,,,,,,
22892,口先,,,,,,,,,,,,
22893,重ね,,,,,,,,,,,,
22894,座り心地,,,,,,,,,,,,
22895,漬物,,,,,,,,,,,,
22896,中東,,,,,,,,,,,,
22897,マシュマロ,,,,,,,,,,,,
22898,討論,,,,,,,,,,,,
22899,私,,,,,,,,,,,,
22900,目の前が真っ暗になる,,,,,,,,,,,,
22901,お調子者,,,,,,,,,,,,
22902,取っ組み合う,,,,,,,,,,,,
22903,常連客,,,,,,,,,,,,
22904,虚言,,,,,,,,,,,,
22905,ねーねー,,,,,,,,,,,,
22906,青黒い,,,,,,,,,,,,
22907,高齢者,,,,,,,,,,,,
22908,ぬくぬく,,,,,,,,,,,,
22909,禅,,,,,,,,,,,,
22910,薔薇色,,,,,,,,,,,,
22911,眼中,,,,,,,,,,,,
22912,足裏,,,,,,,,,,,,
22913,そない,,,,,,,,,,,,
22914,蠟燭,,,,,,,,,,,,
22915,母国,,,,,,,,,,,,
22916,安全圏,,,,,,,,,,,,
22917,救護,,,,,,,,,,,,
22918,ビッグ,,,,,,,,,,,,
22919,語学,,,,,,,,,,,,
22920,輸血,,,,,,,,,,,,
22921,摘発,,,,,,,,,,,,
22922,ったらしい,,,,,,,,,,,,
22923,再利用,,,,,,,,,,,,
22924,岸辺,,,,,,,,,,,,
22925,他言,,,,,,,,,,,,
22926,頭悪い,,,,,,,,,,,,
22927,ドンマイ,,,,,,,,,,,,
22928,ざまぁ,,,,,,,,,,,,
22929,見廻す,,,,,,,,,,,,
22930,合間を縫う,,,,,,,,,,,,
22931,ぶん投げる,,,,,,,,,,,,
22932,死線,,,,,,,,,,,,
22933,家宝,,,,,,,,,,,,
22934,合金,,,,,,,,,,,,
22935,妖精さん,,,,,,,,,,,,
22936,ぽたり,,,,,,,,,,,,
22937,血を分ける,,,,,,,,,,,,
22938,恥を知る,,,,,,,,,,,,
22939,川上,,,,,,,,,,,,
22940,コーン,,,,,,,,,,,,
22941,資本主義,,,,,,,,,,,,
22942,剝がれる,,,,,,,,,,,,
22943,やおら,,,,,,,,,,,,
22944,利己的,,,,,,,,,,,,
22945,背格好,,,,,,,,,,,,
22946,うぶ,,,,,,,,,,,,
22947,体が弱い,,,,,,,,,,,,
22948,睨み合い,,,,,,,,,,,,
22949,自責の念,,,,,,,,,,,,
22950,子作り,,,,,,,,,,,,
22951,暮,,,,,,,,,,,,
22952,糞,,,,,,,,,,,,
22953,念には念を入れる,,,,,,,,,,,,
22954,砂嵐,,,,,,,,,,,,
22955,機嫌を取る,,,,,,,,,,,,
22956,危険物,,,,,,,,,,,,
22957,ゲッ,,,,,,,,,,,,
22958,モーション,,,,,,,,,,,,
22959,雲行き,,,,,,,,,,,,
22960,未確認,,,,,,,,,,,,
22961,対外的,,,,,,,,,,,,
22962,門前払い,,,,,,,,,,,,
22963,試合開始,,,,,,,,,,,,
22964,思いを込める,,,,,,,,,,,,
22965,かい出す,,,,,,,,,,,,
22966,弥,,,,,,,,,,,,
22967,電光,,,,,,,,,,,,
22968,序,,,,,,,,,,,,
22969,不合理,,,,,,,,,,,,
22970,福音,,,,,,,,,,,,
22971,らち,,,,,,,,,,,,
22972,女教師,,,,,,,,,,,,
22973,アシスト,,,,,,,,,,,,
22974,ぽっと,,,,,,,,,,,,
22975,やるじゃないか,,,,,,,,,,,,
22976,七不思議,,,,,,,,,,,,
22977,腕のいい,,,,,,,,,,,,
22978,よく通る声,,,,,,,,,,,,
22979,弓兵,,,,,,,,,,,,
22980,太い腕,,,,,,,,,,,,
22981,根深い,,,,,,,,,,,,
22982,流れ弾,,,,,,,,,,,,
22983,安堵感,,,,,,,,,,,,
22984,早速ですが,,,,,,,,,,,,
22985,新月,,,,,,,,,,,,
22986,特段,,,,,,,,,,,,
22987,べからざる,,,,,,,,,,,,
22988,必勝,,,,,,,,,,,,
22989,不純物,,,,,,,,,,,,
22990,申し開き,,,,,,,,,,,,
22991,馬鹿を言う,,,,,,,,,,,,
22992,無法,,,,,,,,,,,,
22993,明か,,,,,,,,,,,,
22994,培養,,,,,,,,,,,,
22995,ほのめかす,,,,,,,,,,,,
22996,雑然,,,,,,,,,,,,
22997,主観的,,,,,,,,,,,,
22998,燐光,,,,,,,,,,,,
22999,及第点,,,,,,,,,,,,
23000,覇王,,,,,,,,,,,,
23001,もぬけの殻,,,,,,,,,,,,
23002,煮込み,,,,,,,,,,,,
23003,子供時代,,,,,,,,,,,,
23004,治世,,,,,,,,,,,,
23005,まする,,,,,,,,,,,,
23006,臓物,,,,,,,,,,,,
23007,ストイック,,,,,,,,,,,,
23008,問題視,,,,,,,,,,,,
23009,どちらにしろ,,,,,,,,,,,,
23010,無駄のない,,,,,,,,,,,,
23011,馬鹿力,,,,,,,,,,,,
23012,脅迫状,,,,,,,,,,,,
23013,昇天,,,,,,,,,,,,
23014,目撃証言,,,,,,,,,,,,
23015,手をこまねく,,,,,,,,,,,,
23016,交ざる,,,,,,,,,,,,
23017,巣食う,,,,,,,,,,,,
23018,打ち切り,,,,,,,,,,,,
23019,神像,,,,,,,,,,,,
23020,不和,,,,,,,,,,,,
23021,曇天,,,,,,,,,,,,
23022,澄ました顔,,,,,,,,,,,,
23023,短距離,,,,,,,,,,,,
23024,日本代表,,,,,,,,,,,,
23025,ひた走る,,,,,,,,,,,,
23026,冷凍庫,,,,,,,,,,,,
23027,三分の二,,,,,,,,,,,,
23028,濁り,,,,,,,,,,,,
23029,完全無欠,,,,,,,,,,,,
23030,胸いっぱい,,,,,,,,,,,,
23031,診察室,,,,,,,,,,,,
23032,自然現象,,,,,,,,,,,,
23033,おどかす,,,,,,,,,,,,
23034,餌付け,,,,,,,,,,,,
23035,専門外,,,,,,,,,,,,
23036,其処,,,,,,,,,,,,
23037,振り子,,,,,,,,,,,,
23038,またとない,,,,,,,,,,,,
23039,元はと言えば,,,,,,,,,,,,
23040,日直,,,,,,,,,,,,
23041,あちゃー,,,,,,,,,,,,
23042,指折り,,,,,,,,,,,,
23043,掻き消える,,,,,,,,,,,,
23044,俄か,,,,,,,,,,,,
23045,ホールド,,,,,,,,,,,,
23046,明記,,,,,,,,,,,,
23047,当てつける,,,,,,,,,,,,
23048,何名,,,,,,,,,,,,
23049,程々,,,,,,,,,,,,
23050,グラビア,,,,,,,,,,,,
23051,取りやめる,,,,,,,,,,,,
23052,あぶ,,,,,,,,,,,,
23053,放射状,,,,,,,,,,,,
23054,しょうがないなぁ,,,,,,,,,,,,
23055,まるきり,,,,,,,,,,,,
23056,番地,,,,,,,,,,,,
23057,速まる,,,,,,,,,,,,
23058,節々,,,,,,,,,,,,
23059,ごっちゃ,,,,,,,,,,,,
23060,しこり,,,,,,,,,,,,
23061,狗,,,,,,,,,,,,
23062,枝,,,,,,,,,,,,
23063,参拝,,,,,,,,,,,,
23064,写真集,,,,,,,,,,,,
23065,我関せず,,,,,,,,,,,,
23066,誤認,,,,,,,,,,,,
23067,ごろりと,,,,,,,,,,,,
23068,調停,,,,,,,,,,,,
23069,低音,,,,,,,,,,,,
23070,男手,,,,,,,,,,,,
23071,梟,,,,,,,,,,,,
23072,策謀,,,,,,,,,,,,
23073,調査結果,,,,,,,,,,,,
23074,冥い,,,,,,,,,,,,
23075,千里眼,,,,,,,,,,,,
23076,榊,,,,,,,,,,,,
23077,ガッツリ,,,,,,,,,,,,
23078,勝利を収める,,,,,,,,,,,,
23079,川原,,,,,,,,,,,,
23080,詰めかける,,,,,,,,,,,,
23081,引き渡し,,,,,,,,,,,,
23082,口喧嘩,,,,,,,,,,,,
23083,黄色い声,,,,,,,,,,,,
23084,長期的,,,,,,,,,,,,
23085,勿体無い,,,,,,,,,,,,
23086,料亭,,,,,,,,,,,,
23087,獣道,,,,,,,,,,,,
23088,立ち振る舞い,,,,,,,,,,,,
23089,原始,,,,,,,,,,,,
23090,防備,,,,,,,,,,,,
23091,無鉄砲,,,,,,,,,,,,
23092,厄介者,,,,,,,,,,,,
23093,緒,,,,,,,,,,,,
23094,正方形,,,,,,,,,,,,
23095,擦り寄る,,,,,,,,,,,,
23096,１２日,,,,,,,,,,,,
23097,染み出す,,,,,,,,,,,,
23098,嫌な思いをする,,,,,,,,,,,,
23099,熟考,,,,,,,,,,,,
23100,焼け落ちる,,,,,,,,,,,,
23101,まっぴら,,,,,,,,,,,,
23102,高くつく,,,,,,,,,,,,
23103,分かりきる,,,,,,,,,,,,
23104,下ごしらえ,,,,,,,,,,,,
23105,二大,,,,,,,,,,,,
23106,今朝方,,,,,,,,,,,,
23107,規範,,,,,,,,,,,,
23108,使い物,,,,,,,,,,,,
23109,混在,,,,,,,,,,,,
23110,寝心地,,,,,,,,,,,,
23111,寄せ集め,,,,,,,,,,,,
23112,照れ屋,,,,,,,,,,,,
23113,離陸,,,,,,,,,,,,
23114,研究成果,,,,,,,,,,,,
23115,遠縁,,,,,,,,,,,,
23116,色仕掛け,,,,,,,,,,,,
23117,スレンダー,,,,,,,,,,,,
23118,蜘蛛の糸,,,,,,,,,,,,
23119,融通が利く,,,,,,,,,,,,
23120,藻,,,,,,,,,,,,
23121,陶然,,,,,,,,,,,,
23122,額縁,,,,,,,,,,,,
23123,興奮状態,,,,,,,,,,,,
23124,力づく,,,,,,,,,,,,
23125,モグラ,,,,,,,,,,,,
23126,服飾,,,,,,,,,,,,
23127,白磁,,,,,,,,,,,,
23128,書きつける,,,,,,,,,,,,
23129,否応なしに,,,,,,,,,,,,
23130,ヘッドライト,,,,,,,,,,,,
23131,菅,,,,,,,,,,,,
23132,重責,,,,,,,,,,,,
23133,純朴,,,,,,,,,,,,
23134,本館,,,,,,,,,,,,
23135,勝ち残る,,,,,,,,,,,,
23136,本懐,,,,,,,,,,,,
23137,むしり取る,,,,,,,,,,,,
23138,賓客,,,,,,,,,,,,
23139,接合,,,,,,,,,,,,
23140,狼煙,,,,,,,,,,,,
23141,消去法,,,,,,,,,,,,
23142,其方,,,,,,,,,,,,
23143,弾道,,,,,,,,,,,,
23144,翳る,,,,,,,,,,,,
23145,楽しい思い出,,,,,,,,,,,,
23146,貯蔵,,,,,,,,,,,,
23147,差し出がましい,,,,,,,,,,,,
23148,敵を討つ,,,,,,,,,,,,
23149,ウィーン,,,,,,,,,,,,
23150,怨み,,,,,,,,,,,,
23151,扇動,,,,,,,,,,,,
23152,明察,,,,,,,,,,,,
23153,悪目立ち,,,,,,,,,,,,
23154,生誕,,,,,,,,,,,,
23155,食欲をそそる,,,,,,,,,,,,
23156,故意,,,,,,,,,,,,
23157,それはどうかな,,,,,,,,,,,,
23158,海風,,,,,,,,,,,,
23159,手ほどき,,,,,,,,,,,,
23160,引き剝がす,,,,,,,,,,,,
23161,談話,,,,,,,,,,,,
23162,飴玉,,,,,,,,,,,,
23163,自意識,,,,,,,,,,,,
23164,疎通,,,,,,,,,,,,
23165,大鎌,,,,,,,,,,,,
23166,骨抜き,,,,,,,,,,,,
23167,おおせる,,,,,,,,,,,,
23168,だらん,,,,,,,,,,,,
23169,祝,,,,,,,,,,,,
23170,女性用,,,,,,,,,,,,
23171,瀬戸,,,,,,,,,,,,
23172,貴賓,,,,,,,,,,,,
23173,下々,,,,,,,,,,,,
23174,聞き飽きる,,,,,,,,,,,,
23175,電子書籍,,,,,,,,,,,,
23176,大き過ぎる,,,,,,,,,,,,
23177,抵抗感,,,,,,,,,,,,
23178,別次元,,,,,,,,,,,,
23179,隠し味,,,,,,,,,,,,
23180,解せない,,,,,,,,,,,,
23181,桁外れ,,,,,,,,,,,,
23182,旅費,,,,,,,,,,,,
23183,捨て駒,,,,,,,,,,,,
23184,ものを,,,,,,,,,,,,
23185,表沙汰,,,,,,,,,,,,
23186,辺鄙,,,,,,,,,,,,
23187,手が離れる,,,,,,,,,,,,
23188,演技力,,,,,,,,,,,,
23189,黒い霧,,,,,,,,,,,,
23190,無駄死に,,,,,,,,,,,,
23191,寝ぼけ眼,,,,,,,,,,,,
23192,悪名,,,,,,,,,,,,
23193,手動,,,,,,,,,,,,
23194,舌鼓を打つ,,,,,,,,,,,,
23195,均整,,,,,,,,,,,,
23196,封を切る,,,,,,,,,,,,
23197,裁定,,,,,,,,,,,,
23198,性行為,,,,,,,,,,,,
23199,物悲しい,,,,,,,,,,,,
23200,親しみやすい,,,,,,,,,,,,
23201,ナンセンス,,,,,,,,,,,,
23202,等分,,,,,,,,,,,,
23203,ビタミン,,,,,,,,,,,,
23204,仮病,,,,,,,,,,,,
23205,多勢に無勢,,,,,,,,,,,,
23206,軌道に乗る,,,,,,,,,,,,
23207,時勢,,,,,,,,,,,,
23208,守り神,,,,,,,,,,,,
23209,広々,,,,,,,,,,,,
23210,品種,,,,,,,,,,,,
23211,狂犬,,,,,,,,,,,,
23212,花言葉,,,,,,,,,,,,
23213,涼む,,,,,,,,,,,,
23214,礼節,,,,,,,,,,,,
23215,いは,,,,,,,,,,,,
23216,装丁,,,,,,,,,,,,
23217,向い,,,,,,,,,,,,
23218,美青年,,,,,,,,,,,,
23219,くいくい,,,,,,,,,,,,
23220,並列,,,,,,,,,,,,
23221,オルゴール,,,,,,,,,,,,
23222,くずおれる,,,,,,,,,,,,
23223,微睡む,,,,,,,,,,,,
23224,カウンセリング,,,,,,,,,,,,
23225,売上,,,,,,,,,,,,
23226,いい加減にしなさい,,,,,,,,,,,,
23227,吹奏楽部,,,,,,,,,,,,
23228,コタツ,,,,,,,,,,,,
23229,名代,,,,,,,,,,,,
23230,慄く,,,,,,,,,,,,
23231,秘薬,,,,,,,,,,,,
23232,会心,,,,,,,,,,,,
23233,戸外,,,,,,,,,,,,
23234,激高,,,,,,,,,,,,
23235,髪を整える,,,,,,,,,,,,
23236,お願い申し上げる,,,,,,,,,,,,
23237,言葉を掛ける,,,,,,,,,,,,
23238,恐喝,,,,,,,,,,,,
23239,絵描き,,,,,,,,,,,,
23240,ボンボン,,,,,,,,,,,,
23241,母乳,,,,,,,,,,,,
23242,今一つ,,,,,,,,,,,,
23243,そつなく,,,,,,,,,,,,
23244,平べったい,,,,,,,,,,,,
23245,自軍,,,,,,,,,,,,
23246,ミルクティー,,,,,,,,,,,,
23247,壮麗,,,,,,,,,,,,
23248,来日,,,,,,,,,,,,
23249,親身,,,,,,,,,,,,
23250,家康,,,,,,,,,,,,
23251,板張り,,,,,,,,,,,,
23252,大晦日,,,,,,,,,,,,
23253,人出,,,,,,,,,,,,
23254,熱病,,,,,,,,,,,,
23255,深緑,,,,,,,,,,,,
23256,反応速度,,,,,,,,,,,,
23257,逆手に取る,,,,,,,,,,,,
23258,ござんす,,,,,,,,,,,,
23259,お薦め,,,,,,,,,,,,
23260,逃げおおせる,,,,,,,,,,,,
23261,下に見る,,,,,,,,,,,,
23262,心ゆく,,,,,,,,,,,,
23263,ベット,,,,,,,,,,,,
23264,ぴくりとも動かない,,,,,,,,,,,,
23265,雲泥の差,,,,,,,,,,,,
23266,悲壮感,,,,,,,,,,,,
23267,疾患,,,,,,,,,,,,
23268,木目,,,,,,,,,,,,
23269,投げ返す,,,,,,,,,,,,
23270,水を向ける,,,,,,,,,,,,
23271,どっかり,,,,,,,,,,,,
23272,待ち時間,,,,,,,,,,,,
23273,公安,,,,,,,,,,,,
23274,そんでもって,,,,,,,,,,,,
23275,切り倒す,,,,,,,,,,,,
23276,芸能界,,,,,,,,,,,,
23277,着任,,,,,,,,,,,,
23278,巣穴,,,,,,,,,,,,
23279,手ぬぐい,,,,,,,,,,,,
23280,両人,,,,,,,,,,,,
23281,全否定,,,,,,,,,,,,
23282,久し振りに,,,,,,,,,,,,
23283,棒状,,,,,,,,,,,,
23284,一軍,,,,,,,,,,,,
23285,山間,,,,,,,,,,,,
23286,名目上,,,,,,,,,,,,
23287,無理のない,,,,,,,,,,,,
23288,引けを取る,,,,,,,,,,,,
23289,教卓,,,,,,,,,,,,
23290,万々歳,,,,,,,,,,,,
23291,せっつく,,,,,,,,,,,,
23292,しゃあない,,,,,,,,,,,,
23293,ラストスパート,,,,,,,,,,,,
23294,風変わり,,,,,,,,,,,,
23295,体積,,,,,,,,,,,,
23296,感染者,,,,,,,,,,,,
23297,分隊,,,,,,,,,,,,
23298,額面,,,,,,,,,,,,
23299,るな,,,,,,,,,,,,
23300,仲違い,,,,,,,,,,,,
23301,人肌,,,,,,,,,,,,
23302,敵方,,,,,,,,,,,,
23303,腑抜ける,,,,,,,,,,,,
23304,口を滑らせる,,,,,,,,,,,,
23305,男友達,,,,,,,,,,,,
23306,ソ連,,,,,,,,,,,,
23307,ハムスター,,,,,,,,,,,,
23308,体形,,,,,,,,,,,,
23309,甘やか,,,,,,,,,,,,
23310,ほくほく,,,,,,,,,,,,
23311,王弟,,,,,,,,,,,,
23312,まだら,,,,,,,,,,,,
23313,兵庫,,,,,,,,,,,,
23314,力持ち,,,,,,,,,,,,
23315,毎度毎度,,,,,,,,,,,,
23316,大ごと,,,,,,,,,,,,
23317,釣り合い,,,,,,,,,,,,
23318,熱中症,,,,,,,,,,,,
23319,成る程,,,,,,,,,,,,
23320,乗用車,,,,,,,,,,,,
23321,大概にする,,,,,,,,,,,,
23322,嘘つけ,,,,,,,,,,,,
23323,べとべと,,,,,,,,,,,,
23324,そも,,,,,,,,,,,,
23325,解決方法,,,,,,,,,,,,
23326,よけ,,,,,,,,,,,,
23327,桔梗,,,,,,,,,,,,
23328,一喜一憂,,,,,,,,,,,,
23329,腕まくり,,,,,,,,,,,,
23330,いかほど,,,,,,,,,,,,
23331,梓,,,,,,,,,,,,
23332,爆睡,,,,,,,,,,,,
23333,モール,,,,,,,,,,,,
23334,ららら,,,,,,,,,,,,
23335,現実離れ,,,,,,,,,,,,
23336,リミッター,,,,,,,,,,,,
23337,ひりひり,,,,,,,,,,,,
23338,操縦席,,,,,,,,,,,,
23339,縋り付く,,,,,,,,,,,,
23340,薄ら,,,,,,,,,,,,
23341,テーマパーク,,,,,,,,,,,,
23342,ぐうの音も出ない,,,,,,,,,,,,
23343,しがみ付く,,,,,,,,,,,,
23344,舵,,,,,,,,,,,,
23345,箪笥,,,,,,,,,,,,
23346,委託,,,,,,,,,,,,
23347,これまでで,,,,,,,,,,,,
23348,インテリ,,,,,,,,,,,,
23349,賭,,,,,,,,,,,,
23350,恩知らず,,,,,,,,,,,,
23351,意に介する,,,,,,,,,,,,
23352,書き置き,,,,,,,,,,,,
23353,一つには,,,,,,,,,,,,
23354,何用,,,,,,,,,,,,
23355,眇める,,,,,,,,,,,,
23356,土蔵,,,,,,,,,,,,
23357,しゃくりあげる,,,,,,,,,,,,
23358,がら空き,,,,,,,,,,,,
23359,押し問答,,,,,,,,,,,,
23360,ただの一度も,,,,,,,,,,,,
23361,激務,,,,,,,,,,,,
23362,隔壁,,,,,,,,,,,,
23363,ウェディングドレス,,,,,,,,,,,,
23364,弱肉強食,,,,,,,,,,,,
23365,サウナ,,,,,,,,,,,,
23366,始めは,,,,,,,,,,,,
23367,一区切り,,,,,,,,,,,,
23368,一物,,,,,,,,,,,,
23369,際する,,,,,,,,,,,,
23370,引き立つ,,,,,,,,,,,,
23371,工事現場,,,,,,,,,,,,
23372,割引,,,,,,,,,,,,
23373,黒竜,,,,,,,,,,,,
23374,住職,,,,,,,,,,,,
23375,名だたる,,,,,,,,,,,,
23376,おどろおどろしい,,,,,,,,,,,,
23377,円柱,,,,,,,,,,,,
23378,ボロが出る,,,,,,,,,,,,
23379,リーグ,,,,,,,,,,,,
23380,水没,,,,,,,,,,,,
23381,世話役,,,,,,,,,,,,
23382,表層,,,,,,,,,,,,
23383,調度,,,,,,,,,,,,
23384,打ち返す,,,,,,,,,,,,
23385,興す,,,,,,,,,,,,
23386,微調整,,,,,,,,,,,,
23387,野山,,,,,,,,,,,,
23388,毒ガス,,,,,,,,,,,,
23389,八百屋,,,,,,,,,,,,
23390,独学,,,,,,,,,,,,
23391,急襲,,,,,,,,,,,,
23392,伊賀,,,,,,,,,,,,
23393,治療費,,,,,,,,,,,,
23394,そればかりか,,,,,,,,,,,,
23395,疎外感,,,,,,,,,,,,
23396,勉強中,,,,,,,,,,,,
23397,支障をきたす,,,,,,,,,,,,
23398,押し留める,,,,,,,,,,,,
23399,七分,,,,,,,,,,,,
23400,死を迎える,,,,,,,,,,,,
23401,智慧,,,,,,,,,,,,
23402,傾倒,,,,,,,,,,,,
23403,肥大化,,,,,,,,,,,,
23404,躰,,,,,,,,,,,,
23405,人気が出る,,,,,,,,,,,,
23406,錠剤,,,,,,,,,,,,
23407,尿道,,,,,,,,,,,,
23408,声帯,,,,,,,,,,,,
23409,耐,,,,,,,,,,,,
23410,新妻,,,,,,,,,,,,
23411,花粉,,,,,,,,,,,,
23412,尻拭い,,,,,,,,,,,,
